"ME" "RMSE" "MAE" "MAPE" "MPE" "MASE"
"X2913606" 0.605330248502803 1.6674458236531 1.34810822353901 Inf -Inf 0.784353875513605
"X2913705" 0.0575906182621965 0.412267646492122 0.265147771671724 Inf NA 0.942747632610575
"X2913804" -0.101861679687973 0.101862040319725 0.101861679687973 Inf -Inf 0.514669539476072
"X2913903" -0.021583904648778 0.278366740276031 0.171300451324372 Inf -Inf 0.783087777482844
"X2914208" -0.111130303637671 0.29798719741093 0.245443620496902 Inf -Inf 0.604168911992373
"X2914505" -0.0714882504740052 0.0715679021427405 0.0714882504740052 Inf -Inf 0.623897458682227
"X2914653" -0.593213661463602 0.654648089941034 0.641200440976433 Inf -Inf 0.580709833337147
"X2914802" 0.369510287561882 2.28484835343474 1.04084573450088 Inf -Inf 1.38779431266784
"X2914901" -0.0926788851645452 0.764876463272089 0.670848445475794 Inf -Inf 0.825659625200978
"X2915106" 0.32296191983105 0.942259789768304 0.643512717656451 Inf -Inf 1.21131805676508
"X2915205" -0.333613406804915 0.665654858569843 0.601148646354937 Inf -Inf 0.549621619524514
"X2915304" -0.352986781613055 0.355763553906669 0.352986781613055 Inf -Inf 0.498334279924313
"X2915403" -0.300143517753869 0.905770564670948 0.758516410618904 Inf -Inf 0.758516410618904
"X2915502" -8.79491286288281e-06 0.000242723436824537 0.000195482190869449 Inf NA 0.00156385752695559
"X2915601" -0.287129803460364 1.27856429831977 1.14303706898115 Inf -Inf 0.979746059126703
"X2915700" 0.00925298898802594 0.276571508974537 0.145084216597158 Inf -Inf 1.26618952666611
"X2915809" -1.72401406401896 2.00090912207443 1.72401406401896 Inf -Inf 0.457197099850332
"X2915908" -0.0278127732199821 0.595972501419132 0.435380953205075 Inf -Inf 1.01942857335822
"X2916005" 0.145283774677226 1.32627453640128 0.873765244848443 Inf -Inf 1.1335332906142
"X2916104" -5.49666634070219e-07 1.51697892407223e-05 1.22172941953815e-05 Inf NA 0.00117286024275662
"X2916302" -0.994986066686002 1.0737300922996 1.00711882680146 Inf -Inf 0.666782119813383
"X2916401" -0.744379518636829 1.06151584960045 0.982501135493629 Inf -Inf 0.57865097550545
"X2916203" -0.494022103831228 0.766450126185927 0.724698645333184 Inf -Inf 0.688822474772136
"X2916500" -1.01070142997754 1.06014140201138 1.01070142997754 Inf -Inf 0.606420857986525
"X2916609" -0.336054743803807 0.338667195045168 0.336054743803807 Inf -Inf 0.528873039428943
"X2916708" 0.074051176387185 0.439136580444389 0.337831372550082 Inf -Inf 0.953876816611997
"X2916807" 0.0306121316771962 1.94514418026965 1.56557363718193 Inf -Inf 0.808038006287446
"X2916856" -0.0796431135812335 0.0845085580263697 0.0796431135812335 Inf -Inf 0.318572454324934
"X2916906" -0.0982022722701593 0.290826312180206 0.232819874967295 Inf -Inf 0.745023599895343
"X2917102" -0.194516404968036 0.420797776943958 0.407796690548943 Inf -Inf 0.699080040941044
"X2917300" -0.148191734676337 0.401384096334114 0.376830336148568 Inf -Inf 0.634661618776535
"X2917607" 0.558260201095313 1.33523531963055 0.798600385925254 Inf NA 1.17947133921268
"X2917805" -0.13018880303383 0.881185705337302 0.581368085444038 Inf -Inf 0.996631003618351
"X2917904" -0.222267111663858 0.596006282750552 0.490910014519259 Inf -Inf 0.736365021778888
"X2918001" -0.388553611828906 2.34331115586613 2.00987868224163 Inf -Inf 1.03735673922148
"X2918209" -0.101862779020888 0.101863224839951 0.101862779020888 Inf -Inf 0.514675094000276
"X2918308" -0.0740792450120198 0.0740793822901903 0.0740792450120198 Inf -Inf 0.444475470072119
"X2918456" -1.06452701344003 1.49871849065916 1.38430682010848 Inf -Inf 0.478034009821633
"X2918555" -0.3890839299857 0.929859217722189 0.798568213201649 Inf -Inf 1.70361218816352
"X2918704" -0.148163335233863 0.148163927295663 0.148163335233863 Inf -Inf 0.677318103926229
"X2918803" -0.120378854576435 0.120379081997977 0.120378854576435 Inf -Inf 0.550303335206558
"X2918902" -0.148221233452228 0.640025812609571 0.573145570822534 Inf -Inf 0.733626330652843
"X2919058" -0.0692391560673495 0.0808696921255036 0.0757801563496112 Inf NA 0.191444605514807
"X2919207" -2.7483331703511e-06 7.58489462036117e-05 6.10864709769074e-05 Inf NA 0.000977383535630519
"X2919702" -1.706438475341 3.6585732117208 2.24705708037294 Inf -Inf 0.873350120306891
"X2919926" 0 0 0 NA NA NA
"X2920007" 0.147205467598689 0.97479682090343 0.737600175196813 Inf -Inf 1.22085546239472
"X2920403" 0.839833487509393 3.33438283910395 1.81730265610232 Inf NA 0.530276762874841
"X2920502" 0.157763706181403 1.48172001263299 0.700155994001259 Inf NA 0.404909490506752
"X2920601" 0.092116447150474 0.430333969568897 0.313096508344574 Inf -Inf 1.20229059204316
"X2920700" -0.506672939880813 0.773641505788888 0.690224402954966 Inf -Inf 0.490826242101309
"X2920908" 0.0351096907261883 1.78089176351376 1.30639653092235 Inf -Inf 0.902259474593854
"X2921005" -0.257517374387405 0.376952425355249 0.36622322544457 Inf -Inf 0.576351305617684
"X2921104" 0.120301743474045 0.870321988590973 0.737756704345919 Inf -Inf 1.05708423309266
"X2921302" 0.299520859949259 2.25571664274632 0.98615821420016 Inf -Inf 1.43441194792751
"X2922003" -0.776701505869051 2.00530332947019 1.59897258872354 Inf -Inf 0.405016803476149
"X2922201" -5.49666634070219e-07 1.51697892407223e-05 1.22172941953815e-05 Inf NA 0.000586430121378312
"X2922300" -0.0277793809721273 0.0277794161613185 0.0277793809721273 Inf -Inf 0.444470095554036
"X2922409" 0.166665567333399 0.577356342413717 0.166691101255057 Inf NA 5.33411524016184
"X2922508" -0.105426187641198 0.105940559450593 0.105426187641198 Inf -Inf 0.481948286359763
"X2922607" 0.231705406038618 0.81362559212337 0.525548894351378 Inf -Inf 1.48390276052154
